mouse_consent.x,mouse_consent.y,mouse_consent.leftButton,mouse_consent.midButton,mouse_consent.rightButton,mouse_consent.time,mouse_consent.clicked_name,key_resp_introduction.keys,key_resp_introduction.rt,key_resp_instructions.keys,key_resp_instructions.rt,example_resp.keys,example_resp.rt,example_resp_2.keys,example_resp_2.rt,pol1,pol2,pol3,pol4,pol5,pol6,key_resp_monotonicity.keys,key_resp_monotonicity.corr,key_resp_monotonicity.rt,condition.thisRepN,condition.thisTrialN,condition.thisN,condition.thisIndex,condition.ran,condition.order,condFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,obj1,obj2,obj3,obj4,obj5,obj6,corrAns,quantifier,target,Prolific_ID*,gender,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,break_look.thisRepN,break_look.thisTrialN,break_look.thisN,break_look.thisIndex,break_look.ran,break_look.order,key_resp_instruction_test.keys,key_resp_instruction_test.rt,size_rep.keys,size_rep.rt,rep_test.keys,rep_test.corr,rep_test.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,test_trials.order,s1,s2,s3,s4,s5,s6,col,typedWord
,,,,,,,,,,,,,,,"[0.3,0]","[0.1,0]","[-0.1,0]","[-0.5,0]","[-0.3,0]","[0.5,0]",c,0,1.628999949,1,0,8,2,1,7,monotonicity_b3_non_v2.xlsx,2,0,12,1,1,11,green,green,green,green,red,red,m,non,red,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.5,0]","[-0.1,0]","[-0.5,0]","[-0.3,0]","[0.1,0]",m,0,1.950000048,1,0,8,2,1,7,monotonicity_b3_non_v2.xlsx,2,0,12,4,1,11,green,red,red,red,red,red,c,non,red,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,2,1,7,monotonicity_b3_non_v2.xlsx,,,,,,,,,,,,,,,,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,space,1.345000029,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,2,1,7,monotonicity_b3_non_v2.xlsx,,,,,,,,,,,,,,,,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.5,0]","[0.5,0]","[0.3,0]","[-0.3,0]","[-0.1,0]",m,0,6.180999994,1,0,8,0,1,7,monotonicity_b1_non_v2.xlsx,2,0,12,0,1,11,blue,blue,blue,blue,blue,red,c,non,red,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[0.3,0]","[0.5,0]","[-0.1,0]","[-0.5,0]","[-0.3,0]",m,0,1.176999807,1,0,8,0,1,7,monotonicity_b1_non_v2.xlsx,2,0,12,4,1,11,blue,red,red,red,red,red,c,non,red,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.5,0]","[0.3,0]","[0.1,0]","[-0.1,0]","[-0.5,0]",m,1,1.148999929,1,0,8,0,1,7,monotonicity_b1_non_v2.xlsx,2,0,12,2,1,11,blue,blue,blue,red,red,red,m,non,red,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[-0.1,0]","[0.3,0]","[-0.3,0]","[0.5,0]","[0.1,0]",c,0,1.723999977,1,0,8,0,1,7,monotonicity_b1_non_v2.xlsx,2,0,12,1,1,11,blue,blue,blue,blue,red,red,m,non,red,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.5,0]","[-0.5,0]","[0.3,0]","[0.1,0]","[-0.1,0]",m,0,1.364999771,1,0,8,0,1,7,monotonicity_b1_non_v2.xlsx,2,0,12,5,1,11,red,red,red,red,red,red,c,non,red,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.5,0]","[-0.3,0]","[0.1,0]","[-0.1,0]","[-0.5,0]",m,1,1.032999992,1,0,8,0,1,7,monotonicity_b1_non_v2.xlsx,2,0,12,3,1,11,blue,blue,red,red,red,red,m,non,red,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.5,0]","[-0.1,0]","[-0.5,0]","[0.1,0]","[0.3,0]",m,0,2.233999968,1,0,8,0,1,7,monotonicity_b1_non_v2.xlsx,2,0,12,4,1,11,blue,red,red,red,red,red,c,non,red,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.1,0]","[0.5,0]","[-0.5,0]","[-0.3,0]","[-0.1,0]",c,1,3.358999968,1,0,8,0,1,7,monotonicity_b1_non_v2.xlsx,2,0,12,0,1,11,blue,blue,blue,blue,blue,red,c,non,red,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.3,0]","[-0.1,0]","[0.1,0]","[-0.5,0]","[-0.3,0]",m,1,2.752000093,1,0,8,0,1,7,monotonicity_b1_non_v2.xlsx,2,0,12,3,1,11,blue,blue,red,red,red,red,m,non,red,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[-0.1,0]","[-0.3,0]","[0.5,0]","[0.3,0]","[0.1,0]",m,1,1.148999929,1,0,8,0,1,7,monotonicity_b1_non_v2.xlsx,2,0,12,2,1,11,blue,blue,blue,red,red,red,m,non,red,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.5,0]","[0.3,0]","[-0.1,0]","[0.1,0]","[0.5,0]",c,1,0.774999857,1,0,8,0,1,7,monotonicity_b1_non_v2.xlsx,2,0,12,5,1,11,red,red,red,red,red,red,c,non,red,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.5,0]","[0.1,0]","[-0.3,0]","[0.3,0]","[-0.5,0]",m,1,1.493999958,1,0,8,0,1,7,monotonicity_b1_non_v2.xlsx,2,0,12,1,1,11,blue,blue,blue,blue,red,red,m,non,red,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,0,1,7,monotonicity_b1_non_v2.xlsx,,,,,,,,,,,,,,,,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,space,1.139999866,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,0,1,7,monotonicity_b1_non_v2.xlsx,,,,,,,,,,,,,,,,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.5,0]","[-0.1,0]","[-0.3,0]","[0.5,0]","[0.1,0]",m,1,5.428999901,1,0,8,4,1,7,monotonicity_b5_non_v2.xlsx,2,0,12,2,1,11,red,red,red,blue,blue,blue,m,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.3,0]","[-0.1,0]","[-0.5,0]","[0.3,0]","[0.1,0]",c,1,1.319999933,1,0,8,4,1,7,monotonicity_b5_non_v2.xlsx,2,0,12,4,1,11,red,blue,blue,blue,blue,blue,c,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[0.3,0]","[-0.1,0]","[-0.3,0]","[0.5,0]","[-0.5,0]",m,1,1.014999866,1,0,8,4,1,7,monotonicity_b5_non_v2.xlsx,2,0,12,3,1,11,red,red,blue,blue,blue,blue,m,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.3,0]","[0.1,0]","[-0.5,0]","[-0.1,0]","[0.3,0]",c,0,1.844000101,1,0,8,4,1,7,monotonicity_b5_non_v2.xlsx,2,0,12,1,1,11,red,red,red,red,blue,blue,m,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.5,0]","[-0.3,0]","[0.1,0]","[-0.5,0]","[-0.1,0]",c,1,1.758999825,1,0,8,4,1,7,monotonicity_b5_non_v2.xlsx,2,0,12,0,1,11,red,red,red,red,red,blue,c,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.3,0]","[0.5,0]","[-0.5,0]","[0.1,0]","[-0.3,0]",c,1,1.227999926,1,0,8,4,1,7,monotonicity_b5_non_v2.xlsx,2,0,12,5,1,11,blue,blue,blue,blue,blue,blue,c,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[-0.3,0]","[0.1,0]","[0.3,0]","[-0.1,0]","[0.5,0]",m,1,0.83100009,1,0,8,4,1,7,monotonicity_b5_non_v2.xlsx,2,0,12,3,1,11,red,red,blue,blue,blue,blue,m,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.5,0]","[-0.1,0]","[0.1,0]","[-0.3,0]","[0.5,0]",c,1,3.055999994,1,0,8,4,1,7,monotonicity_b5_non_v2.xlsx,2,0,12,5,1,11,blue,blue,blue,blue,blue,blue,c,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.5,0]","[0.3,0]","[-0.5,0]","[0.1,0]","[-0.3,0]",m,0,2.097999811,1,0,8,4,1,7,monotonicity_b5_non_v2.xlsx,2,0,12,4,1,11,red,blue,blue,blue,blue,blue,c,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.5,0]","[-0.1,0]","[-0.5,0]","[0.3,0]","[0.1,0]",m,1,1.512000084,1,0,8,4,1,7,monotonicity_b5_non_v2.xlsx,2,0,12,1,1,11,red,red,red,red,blue,blue,m,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.5,0]","[0.5,0]","[0.3,0]","[-0.1,0]","[-0.3,0]",c,1,0.641000032,1,0,8,4,1,7,monotonicity_b5_non_v2.xlsx,2,0,12,0,1,11,red,red,red,red,red,blue,c,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.3,0]","[0.5,0]","[-0.5,0]","[0.1,0]","[-0.3,0]",m,1,0.997999907,1,0,8,4,1,7,monotonicity_b5_non_v2.xlsx,2,0,12,2,1,11,red,red,red,blue,blue,blue,m,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,4,1,7,monotonicity_b5_non_v2.xlsx,,,,,,,,,,,,,,,,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,space,0.984999895,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,4,1,7,monotonicity_b5_non_v2.xlsx,,,,,,,,,,,,,,,,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.3,0]","[-0.3,0]","[-0.1,0]","[0.5,0]","[0.1,0]",c,1,1.16899991,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,5,1,11,blue,blue,blue,blue,blue,blue,c,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.3,0]","[0.1,0]","[0.5,0]","[-0.1,0]","[-0.5,0]",m,0,1.105999947,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,4,1,11,yellow,blue,blue,blue,blue,blue,c,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[-0.1,0]","[0.1,0]","[0.5,0]","[-0.3,0]","[0.3,0]",c,1,1.117999792,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,0,1,11,yellow,yellow,yellow,yellow,yellow,blue,c,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.3,0]","[0.1,0]","[-0.3,0]","[-0.1,0]","[0.5,0]",m,1,1.17599988,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,blue,blue,blue,m,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.1,0]","[0.5,0]","[-0.1,0]","[0.3,0]","[-0.5,0]",m,1,1.234999895,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,3,1,11,yellow,yellow,blue,blue,blue,blue,m,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.3,0]","[-0.5,0]","[-0.1,0]","[0.1,0]","[0.5,0]",m,1,1.150999784,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,1,1,11,yellow,yellow,yellow,yellow,blue,blue,m,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.1,0]","[0.3,0]","[-0.1,0]","[0.5,0]","[-0.5,0]",m,0,1.164999962,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,4,1,11,yellow,blue,blue,blue,blue,blue,c,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.3,0]","[0.1,0]","[-0.5,0]","[-0.3,0]","[0.5,0]",m,1,1.134999752,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,blue,blue,blue,m,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.1,0]","[-0.1,0]","[-0.5,0]","[-0.3,0]","[0.5,0]",m,1,0.934000015,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,3,1,11,yellow,yellow,blue,blue,blue,blue,m,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[-0.3,0]","[0.1,0]","[-0.5,0]","[0.5,0]","[0.3,0]",c,1,0.72699976,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,5,1,11,blue,blue,blue,blue,blue,blue,c,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.5,0]","[-0.3,0]","[0.3,0]","[0.5,0]","[-0.1,0]",m,1,0.889999866,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,1,1,11,yellow,yellow,yellow,yellow,blue,blue,m,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.5,0]","[0.1,0]","[-0.5,0]","[-0.1,0]","[0.3,0]",c,1,1.463000059,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,0,1,11,yellow,yellow,yellow,yellow,yellow,blue,c,non,blue,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,,,,,,,,,,,,,,,,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,space,0.915999889,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,,,,,,,,,,,,,,,,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.1,0]","[-0.3,0]","[0.1,0]","[-0.5,0]","[0.3,0]",c,1,1.378999949,1,0,8,1,1,7,monotonicity_b2_non_v2.xlsx,2,0,12,4,1,11,green,yellow,yellow,yellow,yellow,yellow,c,non,yellow,5e5a7617b9b56c26536f175f,Male,21,2020-03-25_15h21.21.621,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
